"description","id","location","positionName","url"
"COVID 19 - THE GOVERNOR HAS DECLARED LANDSCAPE SERVICES AN ESSENTIAL BUSINESS AND WE ARE WORKING WITH EXTREME PRECAUTIONS IN PLACE TO KEEP US SAFE AS POSSIBLE DURING THIS DIFFICULT TIME.As a Lawn Care Specialist, you will be providing lawn care services to our residential and commercial customers.Your responsibilities will include but are not limited to: Apply Fertilizer and weed control to customers lawnsInspect customer's lawns to accurately diagnose and correct problem areasSafely operate lawn application equipmentProvide exceptional customer service by focusing on the detail and communicating issues to customersBuild a relationship with customers by looking out for their best interestRequirements: Valid Driver's licenseMA Pesticide licenseExcellent customer serviceAbility to follow instructionsAbility to work independently or with a teamAbility to resolve problems in a timely mannerComfortable working outside in all weather conditionsAbility to repeatedly lift and carry up to 50 lbs.Benefits: Health & Dental InsuranceTraining for additional state licenses including testing costs and license feesJob Type: Full-timeSalary: $25.00 to $29.00 /hour depending on experienceExperience:lawn care: 3 years (Preferred)maintenance: 1 year (Preferred)landscaping: 1 year (Preferred)pesticide application: 3 years (Required)Pay Frequency:WeeklyJob Type: Full-timeSalary: $25.00 to $29.00 /hourExperience:lawn care: 3 years (Preferred)pesticide application: 3 years (Preferred)License:Pesticide License (Required)Driver's License (Required)Work Location:Multiple locationsBenefits:Health insuranceDental insuranceVision insurancePaid time offOtherTypical start time:7AMTypical end time:4PMThis Job Is:A job for which military experienced candidates are encouraged to applyOpen to applicants who do not have a high school diploma/GEDOpen to applicants who do not have a college diplomaSchedule:Monday to FridayBenefit Conditions:Waiting period may applyWork Remotely:No","0a991596d0d17824","","Lawn Care Specialist - ESSENTIAL COVID SAFE BUSINESS needs YOU NOW","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ct2kvxZ85abW61JBoeAhh8EIa6vUB2a2dTdVYL6oquoy8fnzNumw9XBMzRhG3Lu630bUzKs7O7NgC-a53K3TAWYb7i23yZ7vn1CPjZRKdIghgQcUc4iMYYhHc2s67xDG611Hn66AdiFaz3iyItrkFkF3Adm62gWeh29_xtXQXu4WR6zAr7zwJ0ZBa2EpfkcQMq5ps12PH8_Vl7x7G3Rkuqlod6jbmuzPAc85AtiTPqNrcT5edU519iIYmtNRm458Kb_L-Z0ubXY8QgP8BAGh3QOr4tPCcp9n3UqzmZiFugR7eHje79ABGoce0_HqzHxKpi8dAPXBvddh7mgdsJ7s_srB-N6H4X7fJkFWH96hX7DMwEuZE43JOIgDTNdCtsNu1_bD10sBovHjUcukRNAptvoPJouFKR98PVB9NQGO4HxzdExKR1DzpBM-vDUVhEqgbpOIAknm6srpWLerXASZf5x4f56yw-fXpLvMtimbpke6f8odxcKRDu&p=18&fvj=1&vjs=3"
"CNAs and HHAs and Nurses Needed to Care for Seniors in Assisted Living and /or HomesHAZARD BONUS PAY in addition to your hourly rateWith Covid-19 Positive cases, our clients are requesting assistance to staff their Facilities. In many cases, the COVID-19 positive cases are quarantined and in isolated sections of the buildings. Some requests are for one on one care. Strong bonuses for those cases. Others in client's homes.WE GIVE YOU FULL PPE FOR PROTECTION.Find Out why so many of your colleagues choose Traditions Home Health Services.You can expect: Solid PPE!* Excellent compensation* Direct deposit - weekly pay* Several assignments to choose from* Flexible schedule* Access to management 24/7 live* Free uniform - polo shirts* Appreciation and respect from everyone on the teamCall today to see if we have the right assignment for you. Also, numerous non-covid assignments available too.Call MaryAnn Berlo for more details. 617-315-4442www.traditionshhs.com* Paid advanced trainingJob Types: Full-time, Part-time, Temporary, ContractExperience:caregiver: 1 year (Preferred)long-term care: 1 year (Preferred)long term care: 1 year (Preferred)cna: 1 year (Preferred)Contract Renewal:LikelyAdditional Compensation:BonusesBenefits:Health insuranceVision insurancePaid time offFlexible scheduleHours per week:10-1930-39Employment Length:2 - 4 weeks1 - 3 monthsThis Company Describes Its Culture as:Outcome-oriented -- results-focused with strong performance cultureStable -- traditional, stable, strong processesPeople-oriented -- supportive and fairness-focusedTeam-oriented -- cooperative and collaborativeSchedule:Monday to FridayDay shiftNight shiftOvertime12 hour shiftOvernight shiftBenefit Conditions:Only full-time employees eligibleWork Remotely:No","169ad73d133b48ec","","CNAs pos COVID clients PPE+ Bonuses Plymouth, Braintree Waltham","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DuQ_Zaosb_gD5svA_OyGl9qlotDCDHZ1jF_H2rWjnXXNFRbqwLaQBTVOcJJ78KU-mT93pdAT27xV6vS1xgR-PYVfx4T8D2GRec5UUwS-SVXsLL6p-75zAqf8-Owz6uRA_USAkg3vYEYIM60j30l_otFGwn5A8ZWmIOr-sAUhFChXWZvca3T-VKQDay3oY2M1BLwL-9JSuL-pMynaP5nTi3TVI6nY0UZykZdFF5GmeQ8R1DV2MCQBniL6bGZkvfKvrjGwFzn-atK1s2uwxsaiyzZTgC7X---JM_v_6AbUVyYS-NghcZMtAIEGtg2GUEonJlicm_UYKmn-288fa7HnwmBJ8H9w1YcgaNsyVO1G-orwi7rIEZM2unHHRvsgt1685eAnqBYTVDD0_0Zu-HIb0sZ4ucUXut-7BrHM03o4PSSlONs3fjL3PtEQ0RP2HjBtEjCd44sFY8lHsAHXqZk91EOLPPUtnm40Ro2wDw7mVb-MQw8mHuL9nNYiBsg7VRSXI=&p=3&fvj=1&vjs=3"
"About Deaconess Abundant Life Communities at Newbury Court:

We are a distinctive retirement community, offering Assisted Living, Residential and Long Term Care services to our residents. We are recognized for and take pride in providing exceptional care, compassion and quality of life both to our residents and our employees. Working at Newbury Court is a chance to make a difference in the life of our residents and support the best quality of life for them.

https://www.newburycourt.org/

We are actively taking every measure to protect our Residents and Employees, during the COVID19 situation.

We are seeking a Part-Time Cook to join our Leland Home team, in Waltham.

Day & Evening shifts available.

Salary: $TBD/hr

Our residents deserve the best, so we are seeking someone who understands hospitality, integrity and compassion.

Qualifications:

2+ years of experience cooking in an institutional setting or full service restaurant
Knowledge of and ability to conform to food service sanitation practices and will maintain food handlers permit, as necessary, to fulfill local, state & federal regulations
Communicate effectively with our residents and staff members
Serve Safe certificate preferred

Organizational Skills:

Customer service skills
The ability to work well under time constraints and be able to meet deadlines

To apply:

Submit resume on-line

EOE

Job Type: Full-time
Required Skills

Required Experience","90c6f81b9faaa691","","Cook - Part-Time - Waltham - Actively Hiring During COVID19","https://www.indeed.com/rc/clk?jk=90c6f81b9faaa691&fccid=b3dcbc4dc16a74e9&vjs=3"
"Are you a skilled craftsman or motivated trainee who wants to work with your hands in a safe environment? This is a unique opportunity to quickly jump on board within 48 hours if you’ve got what it takes..1) quick learner2) great work ethic3) valuable skills4) desire to excel5) highly coachable6) Wants to be recognized and compensated for your contributionsGF SPRAGUE is a 50 year company with a stellar reputation known for our impeccable craftsmanship. We are now experiencing an incredibly high demand from customers who need their work done now. We are working every day, safely as an essential business through this extraordinary time.We will continue to service what is sure to be a tremendous Pent up demand for the foreseeable future. You’ll spend most of your time up in clean safe fresh air.Our interview processQuick Interview (within 24 hrs)* > Quick Start (within 72 hrs) with either Skill*1)Slaters- the ability to remove, cut, install, flash, for either repair or full replacement2)Coppersmiths -the ability to install one or more of the following systemsRoofs-Flatlock/standing...seam Chimneys- caps/crickets Gutters & Downspouts-header boxes - Hips/Ridge/valleys/wash areas/corniceworkFYI -Most everything is custom prefabricated for you in our “State of the Art” shopOTHER REQUIREMENTS & ATTRIBUTESAbility to climb ladders onto roofsHave reliable means of transportationCoachable & Ability to take directionWillingness to learn and adaptWork productively and efficientlyCOMPENSATION & BENEFITSSuper Competitive PayHeath, dental, life, and disability insurancePaid holidays and vacation401k with company matchProfit sharing plan on 401kPaternity leave and sick timeTropical trips –when availableOpportunity for growth-Management & SalesBonus & Commission opportunitiesNational Competition, Awards, RecognitionLong Term CareerProject managers earn pay upgrade*DAILY RESPONSIBILITIESConsistently practice GF Sprague Corvid safe proceduresReport any signs of illness before arriving at work to your managerOtherwise, Report to worksite as directed at assigned day and timeJob Type: Full-timeTypical Salary range: $16.00 to $35.00 /hourApplication QuestionsYou have requested that Indeed ask candidates the following questions: What is your proudest moment?What are your related or specific trade skills?How many years of skilled experience do you have?Are you comfortable climbing onto roofs and staging?Do you have a valid Driver's License? reliable transportation?Are you willing to undergo a background check, per local law/regulations?Job Types: Full-time, ContractSalary: $18.00 to $35.00 /hourFull Time Opportunity:YesBenefits:Health insuranceDental insuranceRetirement planSchedule:Monday to FridayBenefit Conditions:Waiting period may applyOnly full-time employees eligibleWork Remotely:No","a9a655be782ce7a9","","SHEETMETAL INSTALLER- ESSENTIAL COVID SAFE BUSINESS needs YOU NOW!","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AwyiH-0gD-5cggNhBxZqrx__3uEcXj0NIuJLuPYkcllgMcr5UgSTY7dv4969VpdvlvIot924NM3S0uqKRhNR1iNCMnvRMnQJgXo1uXIqLs0JfSxSsFYlIPVeFQQxzaEsQU8jB52Y1k2xyc6_7mt9Erozvt36GIBhA60YZdxQGfYYYMSM6r1xcyPspI0MqJrJiFDH1bPvXnIBg013voJbyZZuUxwC_xXstleKYy9NBk2a86iq5sC5A1yw0b1ZV-Ds49q4ImbUbQfSWMnim0SQntId-jJBSFNXjRwZ7pZY_wT514bzad4r_8lDrEppVDuksBT-7U0I7tauHFVw78tvwnK-7Ba1s78e1iv0IT1NyMXQ8-A-qNAPYNBKS9xDpJk5kohl0l9fpcsnA7a-VxgKWKYNPceZHuKJHYAhDT6GBN7Gfy2bktNe_TQZ4Khrpv2WeCTTookbOWVOJA4WEeKJVlFPRZTRYuHoiBUpVOU1hDWnMa468QaghOMtC0NtJA7Vk=&p=1&fvj=1&vjs=3"
"Registered Respiratory Therapist - RRT (Varied) Location: Brockton, MAFacility: Signature Healthcare’s Brockton HospitalDuration: 13 WeeksShift Notes: Varied evening and night shifts / 36 or 40 hour guarantee based on unit needsWeekend Requirements:  Possible weekendsOn Call Requirements:  Possible callJob Description: AS OF 3/13/20, A COVID-19 ATTESTATION FOR YOUR TRAVELER MUST BE UPLOADED WITH EACH PROFILE FOR THIS NEED. UPDATE: Facility approved accepting out of state license due to the urgent needAdministers and monitors prescribed diagnostic and therapeutic respiratory care procedures to provide patient with assistance in breathing techniques to improve oxygenation, removal of secretions and/or improvement of respiratory status.EMR:  MeditechPatient population:  Adolescent-GeriatricDress code:  ScrubsSUBMISSION REQUIREMENTSAS OF 3/13/20, A COVID-19 ATTESTATION FOR YOUR TRAVELER MUST BE UPLOADED WITH EACH PROFILE FOR THIS NEED2 years RRT experience - RequiredCANDIDATES MUST HAVE RRT CERTIFICATION FROM THE NBRC AND MA LICENSE - RequiredBLS (AHA) - RequiredFacility may consider CRT due to the urgent needsCERTIFICATION REQUIREMENTSBLS (AHA)NBRCSTATE LICENSE REQUIREMENTSMassachusettsADDITIONAL LICENSE REQUIREMENTSMust be licensed in MAABOUT THE FACILITYSignature Healthcare’s Brockton Hospital is a community-based non-profit teaching hospital. The 245-bed facility provides a full range of clinical services from medical/surgical and pediatrics to inpatient and outpatient psychiatry. Brockton Hospital is one of only eight hospitals in Massachusetts to be recognized for exemplary performance in using evidence-based clinical processes.Brockton, Massachusetts prides itself on its diversity of cultures. In addition to convenient shopping destinations, Brockton offers a variety of eateries that offer a culinary tour of the world. Just 25 miles north of Brockton is the popular city of Boston.EMR:  Meditech, Allscripts, ECWPatient population:  Adolescent-GeriatricJob Type: ContractSalary: $50.00 to $85.00 /hourExperience:rrt: 2 years (Required)License:BLS (Required)CRT (Required)NBRC (Required)RRT (Required)","653afdf876387c5b","","Registered Respiratory Therapist","https://www.indeed.com/company/Cambaycs/jobs/Registered-Respiratory-Therapist-653afdf876387c5b?fccid=a612e73ad73cc1a3&vjs=3"
"IMMEDIATE NEED for CNA's!Interviews available virtually, on ZOOM platform or other platforms.During the COVID-19 crisis, we are offering up to $32 per hour starting rate as a special incentive if you work on the COVID-19 Unit.Full and Part time positions availableExcellent, competitive wage and benefits package! We also offer tuition reimbursement and free meals for all our staff!We are looking for dedicated, caring staff who enjoy taking care of the geriatric and disabled population.Skills and Qualifications: * Current nursing assistant certification (CNA) in the state of Massachusetts, or completion of program, pending state test for CNA certification* Current CPR, Dementia Care Training, first aid certifications a plus.* Flexible schedule, including availability to work evenings, weekends and holidays as neededKatzman Center for Living is a sub-entity of Chelsea Jewish Lifecare, a residential and post-acute care provider that consistently delivers high-quality, compassionate care while focusing on the development of innovative programs and services that enable individuals to live as independently as possible.Chelsea Jewish Lifecare has a friendly work environment with many long-time employees. We offer great benefits and a competitive compensation package including new wage scale and competitive benefits. We would love to meet you!Job Types: Full-time, Part-timeSalary: $19.00 to $32.00 /hourWork Location:One locationBenefits:Health insuranceDental insuranceVision insuranceRetirement planPaid time offFlexible scheduleTuition reimbursementSchedule:Day shiftNight shiftOvertimeOvernight shiftBenefit Conditions:Waiting period may applyWork Remotely:No","2f9852b480ef9826","","Certified Nursing Assistants - COVID-19 UNIT","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhID6gYoEwuUTtY0NOSza7lnznWfuFbCsQX1hjaRhqwC-fIaUY2YXgbtNZetqgUNb0HDiDFMYTduG2l2XcPjrt-L9CnJ7ckvJl3clUccuvSVJPf5jP1l8VshCm-M7Kq7u8xxL96_fMGWgglY4eryVEiMr2Dgxei-cwFfP5zp0bUOf8OpoTX7TZLl1rvZSKP2eAXGDlnizlq2VUl4k8rmtXNoIPD1utZQn8LdCc-v462V5reYSVSjZ9eUc5AZdpTazkY_nuo2gOlQP-HgyGa1r1kApwmSpaSgPyiVA-WcSpHbQbMka9EAL8ie3TrVMyLeMgXUDJRfhEg59DubSNTCOk_AcoLagTjnapfkXpDMOdmXZtBFNOzxTP8sg1iQMXELqxGWs2wMxxL5CyBJdvWsnnXebWWIxOdqD2YnYC32FTK2QT7Rl9X2H6zguS1lWH3cRYgo56g9JyXEnnOmzJwbZB7mPH3TdBJgA=&p=16&fvj=1&vjs=3"
"RNnetwork is working with healthcare facilities around the country to help meet the needs brought on by the COVID19 outbreak. We are seeking a skilled Medical Surgical RN willing to help during this time.

Med/Surg RN’s offer skills needed to provide direct patient care effectively and efficiently to a patient population which may include patients with varied and complex needs. Nurses have the ability to perform all nursing duties in accordance with the state nurse practice act while adhering to all facility policies and procedures. Med/Surg RN’s provide effective communication to patient/family, team members, and other healthcare professionals for all Med/Surg patients.

Please know that your health and safety are our top priorities. No matter where your healthcare assignments take you, we’ll have your back the entire time. If you or someone you know can assist, we’d love to hear from you.

Contact one of our experienced recruiters...","60bfdfc5f67ee68c","","RN-Medical Surgical/Telemetry - Travel Nursing: RN-Medical Surgical COVID-19 Travel Nursing Opportunity Availa...","https://www.indeed.com/rc/clk?jk=60bfdfc5f67ee68c&fccid=a4ee7a89f77da592&vjs=3"
"About Deaconess Abundant Life Communities at Newbury Court:

We are a distinctive retirement community, offering Assisted Living, Residential and Long Term Care services to our residents. We are recognized for and take pride in providing exceptional care, compassion and quality of life both to our residents and our employees. Working at Newbury Court is a chance to make a difference in the life of our residents and support the best quality of life for them.

https://www.newburycourt.org/


We are actively taking every measure to protect our Residents and Employees, during the COVID19 situation.


Rivercrest Wellness & Rehab is Newbury Court's Skilled Nursing Unit for long-term care, short-term care, and rehab services. Our 42-bed community provides a high level of care and home-like environment to our residents. Newbury Court has a long tradition of providing care, compassion, and an exceptional quality of life for residents and employees.

Rivercrest is seeking an experienced Part-Time RN and/or LPN to join our Skilled Nursing Facility.

The shift for this rewarding position will be from:

3:00pm-11:00pm


JOB DESCRIPTION SUMMARY:

Staff Functions - The RN is responsible for rendering professional nursing care to residents within an assigned unit, as directed by medical supervision and in accordance with the objectives and policies of the Association, which includes all applicable laws and regulations.

Charge Nurse Functions - The Charge Nurse directs the nursing activities in an assigned wing or other unit. The responsibilities may be assigned on a permanent or temporary basis to an RN who has been oriented in and is competent in all nursing skills that must be performed on the wing. In the absence of the Shift Supervisor, the Charge Nurse on Wing 1 is the Acting Supervisor.

Medications Nurse Functions - The Medications Nurse administers medications to the residents in the prescribed dose, manner and at the appropriate time. The responsibilities may be assigned on a permanent or temporary basis to an RN who has been oriented in and is competent in all nursing skills that must be performed in this function.

Note: Charge Nurse and Medications Nurse Functions should be part of the Performance Assessment, only if they

apply to the work of the individual whose performance is being assessed.

QUALIFICATIONS & LICENSE REQUIREMENTS:

Must be a graduate of an accredited school of nursing and must have a current license as an RN in the State of Massachusetts. Must be able to read and write in English sufficient to understand care plans and other documents and communicate in writing with other staff. Must be able to speak and understand spoken English at a level that will allow effective communication with residents and staff.

Must be able to spend the majority of the shift walking, standing, as well as moving, positioning and lifting residents. Must also be able to hear differences in heartbeat and breathing, read gauges and dials, and have color vision sufficient to perceive changes in skin color and the colors of medicines.


Additional Qualifications:

Previous skilled nursing experience, in a long-term care setting
Ability to work rotating weekends and holidays as needed
Current MA RN or LPN license in good standing
A great team player and positive attitude
A passion for providing excellent care to the senior community

To apply, please submit your resume, via our company website,

 EOE

Job Type: Part-Time
Required Skills

Required Experience","88da13977e716ed8","","Part-Time RN/LPN - Skilled Nursing Facility - 3:00pm -11:00pm (32 hrs) - Actively Hiring During COVID19","https://www.indeed.com/rc/clk?jk=88da13977e716ed8&fccid=b3dcbc4dc16a74e9&vjs=3"
"While the world is cautioned to stay home in response to the Coronavirus (COVID-19) pandemic, BAYADA's mission to safely keep people there has never been more important. Without home care, our clients risk infection and hospitalization—at hospitals with already-strained resources.

With the protection of our clients and caregivers as our highest priority, we have mobilized a swift, efficient, and comprehensive response so that we can stay on the front lines, giving care—safely. If you're the type of person who rises to the occasion and wants to make a difference in the lives of others, we want to meet you (virtually, even)! We can work through this crisis—together.

$14-$16 / Hour

Are you a student who needs a job while they're home from school?

Are you a parent who still needs to pay the bills during this pandemic?

Are you currently out of work but you still need to pay the rent?

If you can relate to any of this BAYADA is the place for you.

Bayada Home Health Care of Braintree, MA has immediate need for Home Health Aides (HHA) and/or CNA's in the Randolph and Braintree area as well as surrounding towns. We have wonderful private pay clients who are looking for dependable, caring and reliable Home Health aides. If you are looking for a flexible schedule with consistent hours and pay, give us a call!

We carefully vet our clients and aides for COVID-19, you can take solace in the fact that you will be taken care of during this pandemic.

We're also offering virtual interviews to reduce your interaction with the public and to respect social distancing as much as we can.

We have an immediate need for HHAs – Home Health Aides who can travel to the following locations:


Canton, MA
Weymouth, MA
Brockton, MA
Westwood, MA
Dedham, MA
Scituate, MA

Qualifications for HHA – Home Health Aide:

Current Home Health Aide certificate and/or CNA license-listed in good standing
If no certification or license- 1 year of verifiable experience providing hands on care is required
Psych experience is a plus but not required

BAYADA offers Home Health Aides (HHAs):

Weekly pay
Flexible scheduling to fit your lifestyle
Short commute times – we try to match you to opportunities near your home
Positive work environment and the tools you need to do your job
Scholarship programs
A stable working environment – we invest in our care team
Sick time off available
24 / 7 on call clinical manager support

Job Responsibilities for HHA – Home Health Aides:

Activities of daily living
Light housekeeping
Bathing
Grooming
Toileting
Nail care
Range of motion / exercises
Transfers / use of mechanical lifting devices
Oral feeding
Vital sign checks: temperature, pulse, respiration
Home Management Tasks: laundry, meal preparation, bed making etc.
Assisting with ambulation
Medication assistance

BAYADA recognizes and rewards our Home Health Aides who set and maintain the highest standards of excellence. Join our caring team today!

The Braintree office welcomes all Home Health Aides and CNA's to join our BAYADA Assistive Care team. Please call Sally Loschiavo with any questions about the position – 781-884-9425.","3678109b418314d4","","Home Health Aide Position (HHA/CNA) - Join in the Fight!","https://www.indeed.com/rc/clk?jk=3678109b418314d4&fccid=7a1e61b6c6c62e5f&vjs=3"
"Description:
The Lowell General Hospital Alternate Care Site is a 90-bed post-acute alternate care site to support patients recovering from the COVID19 virus, opening on Monday, April 20, 2020. This is a low acuity site that will serve as a disposition for patients requiring oxygen and medical oversight. There will be a range of medical services available consistent with post-acute care.
This is a negative pressure facility and staff will wear Tyvek suits. Nursing staff will work 8 hour shifts and will alternate: 2 hours in the hot site and 2 hours outside for documentation.
Location:
UMASS Lowell Recreation Center, 322 Aiken Street Lowell MA
Free on-site parking will be available for employees
Position Needed:
Nursing Assistants/Patient Care Technicians:
High School Diploma or GED required
Minimum one year of recent nursing assistant experience

Hours:
Per Diem positions are available for all shifts: days, evenings and overnights, including weekends. Candidates must be available to work a minimum of 8 hours per week.
Personal protective equipment (PPE) will be provided and a paid orientation session to provide training on proper use will be scheduled.

#LI-KW1","b5093aaf7729f54d","","Patient Care Technician, Nursing Assistant, CNA, COVID 19 Care Team","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CxCDTKWsB8kMUt-9SPEmE2jD-hRdvgIFkmh9NWV1mStMLBOyy_0CJ-7zp4ZVFx7sB-zxJPfi-18b97i7OCLCYSPgm1N4yrQRvCvcZN2qPztvBWQSv0ZGiySLLgALzuARK0lTjgTbbS3grSRluG17TciwfqH7rOOwD9R4fAS8cmHyP5VJ2W9uyy6bSvMvagsPv5tPmgkYMSZrkWCDbVk2zfXVr__6-rga7naMogAgpB8ykP0Bal5k0pQe9wfPnbhSX1-QwFk6M98ulQ2VY9vbAobgbulufUhWJlD38L-l3k8tIMB9QVc-NYLl_3rFuWbn2i4Kq-f879WRMptOJWdzO7hpRm25UDwc70sROYnKQX1yaqXoo9VQ8mo-NWn8qadrPnY1kEcTwC5ELX-AyovVPAIWw7QHcm7lEPLsSbXZVgLjZ-05DsPuEyEKQekKNlz_SxL4tMhGd7ZPD00pTTbWOI6PfOU9-cC-5r_zwVjhMqvAAkWXk4RIoltMRshFR-LxkDi2rHyGhqgQ==&p=0&fvj=0&vjs=3"
"IMMEDIATE NEED for CNA's!Interviews available virtually, on ZOOM platform or other platforms.During the COVID-19 crisis, we are offering up to $32 per hour starting rate as a special incentive if you work on the COVID-19 Unit.Full and Part time positions availableExcellent, competitive wage and benefits package! We also offer tuition reimbursement and free meals for all our staff!We are looking for dedicated, caring staff who enjoy taking care of the geriatric and disabled population.Skills and Qualifications: * Current nursing assistant certification (CNA) in the state of Massachusetts, or completion of program, pending state test for CNA certification* Current CPR, Dementia Care Training, first aid certifications a plus.* Flexible schedule, including availability to work evenings, weekends and holidays as neededKatzman Center for Living is a sub-entity of Chelsea Jewish Lifecare, a residential and post-acute care provider that consistently delivers high-quality, compassionate care while focusing on the development of innovative programs and services that enable individuals to live as independently as possible.Chelsea Jewish Lifecare has a friendly work environment with many long-time employees. We offer great benefits and a competitive compensation package including new wage scale and competitive benefits. We would love to meet you!Job Types: Full-time, Part-timeSalary: $19.00 to $32.00 /hourWork Location:One locationBenefits:Health insuranceDental insuranceVision insuranceRetirement planPaid time offFlexible scheduleTuition reimbursementSchedule:Day shiftNight shiftOvertimeOvernight shiftBenefit Conditions:Waiting period may applyWork Remotely:No","2f9852b480ef9826","","Certified Nursing Assistants - COVID-19 UNIT","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhID6gYoEwuUTtY0NOSza7lnznWfuFbCsQX1hjaRhqwC-fIaUY2YXgbtNZetqgUNb0HDiDFMYTduG2l2XcPjrt-L9CnJ7ckvJl3clUccuvSVJPf5jP1l8VshCm-M7Kq7u8xxL96_fMGWgglY4eryVEiMr2Dgxei-cwFfP5zp0bUPgAJzwb8y4Ld3mhZQnU6x7J6m3mtzhV-9MroxFJcJtZTz7torvd0OKQA8M-5URFDUoX5ZjXb1Ib487TA-mWtxB1psPL2UJiRsHdv8z4HLtfK6DI86wctnDg-Iqa0tANGE2N3MC6kHTK1Y4jVj7qTjQhBW6pFDlNy_cQva4ec4mFHaccEq4TYVdqv4LO0kmrQjtBziivWzI1Qy5tpuFCP7tbeHxDx81IYXiWS8FgJi0nZKqaTqlo4TG0lYC7xWlzthyDUqST_2joz6uQCrsYd2uleBp4UvoiI-p8YyOSd61-L9jzPEuDFDw=&p=2&fvj=1&vjs=3"
"RNnetwork is working with healthcare facilities around the country to help meet the needs brought on by the COVID19 outbreak. We are seeking a skilled ICU RN willing to help during this time.

ICU Nurses possess the skills needed to manage the care of adult patients experiencing lifethreatening problems requiring complex assessment, high intensity therapies and interventions. ICU Nurses have the ability to perform all nursing duties in accordance with the state nurse practice act while adhering to all facility policies and procedures. RN’s provide effective communication to patient/family, team members, and other healthcare professionals for all critical care patients.

Please know that your health and safety are our top priorities. No matter where your healthcare assignments take you, we’ll have your back the entire time. If you or someone you know can assist, we’d love to hear from you.

If you’re an ICU Nurse, don’t ...","d77d5329645945fe","","RN-ICU - Travel Nursing: RN-ICU COVID19 Travel Nursing Opportunity Available in Beverly...","https://www.indeed.com/rc/clk?jk=d77d5329645945fe&fccid=a4ee7a89f77da592&vjs=3"
"A Contract is now open for an ICU RN in Canton, MA. Shifts are 7a - 7p and 7p - 7a with the possibility of overtime for a 13 week long contract. These openings are in response to the COVID-19 preventative measures. Contact me today to see how you can help!

Requirements:

BLS

ACLS

MA RN license or Compact

Experience Required:

2 years of ICU RN experience

1 year of CVICU RN experience

Previous travel experience preferred

Shift:

12 hour shifts

Every other weekend


Please contact Caterina Phillips to schedule an interview and for more information about this position.

Caterina Phillips

National Healthcare Consultant

caterina.phillips@sunbeltstaffing.com

813-261-2248","0b492d9bdb2f6d12","","CVICU Float ICU RN","https://www.indeed.com/rc/clk?jk=0b492d9bdb2f6d12&fccid=d1282e100488e6b8&vjs=3"
"RNnetwork is working with healthcare facilities around the country to help meet the needs brought on by the COVID19 outbreak. We are seeking a skilled OR RN willing to help during this time.

OR Nurses offer the skills needed to provide surgical patient care by assessing, planning, and implementing the nursing care patients receive before, during and after surgery. These activities include patient assessment, creating and maintaining a sterile and safe surgical environment, pre and post?operative patient education, monitoring the patient’s physical and emotional well?being, and integrating and coordinating patient care throughout the surgical care continuum. Nurses have the ability to perform all nursing duties in accordance with the state nurse practice act while adhering to all facility policies and procedures. OR RN’s provide effective communication to patient/family, team members, and other healthcare professionals for all OR patients.

Please kno...","4bd897e9e2bd17cb","","RN-OR - Travel Nursing: RN-OR COVID19 Travel Nursing Opportunity Available in Burlingt...","https://www.indeed.com/rc/clk?jk=4bd897e9e2bd17cb&fccid=a4ee7a89f77da592&vjs=3"
"RNnetwork is working with healthcare facilities around the country to help meet the needs brought on by the COVID19 outbreak. We are seeking a skilled ICU RN willing to help during this time.

ICU Nurses possess the skills needed to manage the care of adult patients experiencing life threatening problems requiring complex assessment, high intensity therapies and interventions. ICU Nurses have the ability to perform all nursing duties in accordance with the state nurse practice act while adhering to all facility policies and procedures. RN’s provide effective communication to patient/family, team members, and other healthcare professionals for all critical care patients.

Please know that your health and safety are our top priorities. No matter where your healthcare assignments take you, we’ll have your back the entire time. If you or someone you know can assist, we’d love to hear from you.

If you’re an ICU Nurse, don’t m...","d64aa9651fdc7ee2","","RN-ICU - Travel Nursing: RN-ICU COVID19 Travel Nursing Opportunity Available in Burlin...","https://www.indeed.com/rc/clk?jk=d64aa9651fdc7ee2&fccid=a4ee7a89f77da592&vjs=3"
