"companyDetails/@type","companyDetails/logo","companyDetails/name","companyDetails/sameAs","datePosted","employerName","employerRating","id","jobDetails","jobLocation/@type","jobLocation/address/@type","jobLocation/address/addressCountry/@type","jobLocation/address/addressCountry/name","jobLocation/address/addressLocality","jobLocation/address/addressRegion","jobLocation/address/postalCode","jobLocation/geo/@type","jobLocation/geo/latitude","jobLocation/geo/longitude","jobTitle","salary/@type","salary/currency","salary/value/@type","salary/value/maxValue","salary/value/minValue","salary/value/unitText","url"
"Organization","https://media.glassdoor.com/sqll/1564/kelly-services-squarelogo-1584409346713.png","Kelly","www.kellyservices.com","2020-04-14"," Kelly","3.4","3552888457","Kelly Scientific is seeking candidates for a Cell Therapy Manufacturing Manager position with our innovative and dynamic client in the Waltham, Massachusetts area!

Summary:The individual will be responsible for helping to drive the on-time-delivery of manufacturing start-up activities for all aspects of cell therapy manufacturing and, contribute to ontime-delivery of manufacturing operations for the multiproduct cGMP cell and gene therapy site. The incumbent will be responsible for a manufacturing team performing routine cGMP manufacture of a diverse portfolio of autologous and allogenic cell therapies and provide leadership across both cell therapy and viral vector manufacturing. The individual should be a motivated self-starter eager to contribute to building a manufacturing operation unparalleled in its capabilities and expertise, have a willingness and aptitude for adoption of new technology, an ability to build relationships and work effectively in a cross-functional team, and commitment to the highest safety and quality standards.

Responsibilities:

• Be a cell therapy technical expert for cGMP manufacturing and aseptic processing

• Be integral in providing hands-on technical, organizational, and leadership expertise to the start-up activity for a state-of-the-art cGMP cell and gene therapy manufacturing facility including but not limited to equipment selection, SOPs, batch records, reports, risk assessments, material ordering/management

• Provide daily management oversight of product’s production flow / value stream ensuring end to end the internal supply chain delivers product timely and right-first-time, stalwart adherence to driving culture that improves operational and quality metrics

• Work with a cross-functional team of process development, engineering, quality, etc. for the development of cGMP-appropriate, scalable cell therapy manufacturing processes

• Engage in proactive relationships with partners including acting as key client interface representing operational interests in both tactical and strategic meetings

• Lead operational staff, develop staff capabilities, create a culture of safety, continuous improvement and training objectives, and compliance

• Establish key performance indicators in alignment with individual, department, and company goals, maintain and report organizational metrics

• Proactively identify and escalate key risks and issues to manufacturing line and site leadership team. Organize and lead ad hoc cross functional teams to develop risk mitigation plans and/or manage complex operational issues

• Work effectively with cross functional teams comprised of process sciences, development, facilities & engineering, tech ops, quality control, quality assurance, to ensure right-firsttime technology transfer

• Identify risks and propel continuous improvements in development and manufacturing processes through technological innovation and alignment with regulatory requirements for clinical and commercial vector manufacturing

• Ensure high levels of communication with team, support resources, and management regarding issue identification and resolution; develop formal communication protocols and tools including progress tracking systems, dashboards, and management reports, and any other product specific information as needed.

• Works closely with the production staff to troubleshoot process and equipment problems

• Works closely with senior management to initiate new production projects and assists in developing processes/techniques to meet contract objectives

• Support the team in defining and executing technical strategies

• Work closing with Quality Assurance and Process Sciences to proactively resolve issues such as deviations, CAPAs, Change Controls

• Review completed batch records. Develop training material, update curricula, close training gaps, and support the initial and ongoing training of staff

• Proactively identify opportunities for improvements in process, safety, quality, and cost

Requirements:

• Bachelor’s degree in biological science(s) field or related engineering, advanced degree preferred

• 6-10 years of experience in cGMP biotech manufacturing

• 6-8 years of cell therapy manufacturing experience

• 4-6 years of project owner/management experience

• 4-6 years of proven leadership experience

• Experience with MES and integrated automation in manufacturing preferred

• Outstanding communication skills (verbal and written)

• Excellent computer and word processing skills including Microsoft Excel, Powerpoint, and Word

• Experience with some or all of the following; cGMP manufacture and/or process development for CAR T, TCR, NK, cellular therapies

• Advanced understanding of primary cell culture and experience with equipment such as CliniMACS, CliniMACS Prodigy, LOVO, WAVE bioreactors such as Xuri, G-Rex system








Why Kelly®?Kelly® Science is your connection to premier scientific and clinical companies looking to hire talented people just like you. Every day, we match science professionals with dream jobs that fit their skills and interestsits the way we think job searching should be. Nearly 100 percent of our science recruiters have a professional background/education in science, so we know a thing or two about the science market and how to get you noticed.About Kelly®At Kelly, were always thinking about whats next and advising job seekers on new ways of working to reach their full potential. In fact, were a leading advocate for temporary/nontraditional workstyles, because we believe they allow flexibility and tremendous growth opportunities that enable a better way to work and live. Connecting great people with great companies is what we do best, and our employment opportunities span a wide variety of workstyles, skill levels, and industries around the world.

Kelly is an equal opportunity employer committed to employing a diverse workforce, including, but not limited to, minorities, females, individuals with disabilities, protected veterans, sexual orientation, gender identity. Equal Employment Opportunity is The Law.]]","Place","PostalAddress","Country","US","Waltham","MA",,"GeoCoordinates","42.3764","-71.2361","Cell Therapy Manufacturing Manager",,,,,,,"https://www.glassdoor.com/job-listing/cell-therapy-manufacturing-manager-kelly-JV_IC1154703_KO0,34_KE35,40.htm?jl=3552888457"
"Organization","https://media.glassdoor.com/sqll/1564/kelly-services-squarelogo-1584409346713.png","Kelly Services","www.kellyservices.com","2020-04-23"," Kelly Services","3.4","3539305674","Job Description

Immediate opening for a Key Cutter/Technician with a leading client in Natick, MA.

In this position you will:



Duplicate keys for customers at a kiosk in a respected home improvement store
Operate key cutting machine
Provide excellent customer service


This is a long term temporary opportunity.

The pay rate is $14.00/hour.

The hours are: Tuesday - Saturday 9am - 3pm.

Apply today for immediate consideration!

Why Kelly®?As a worker today, its up to you to take charge of your career and look for opportunities to learn, grow, and achieve your potential. Helping you find whats next is what were all about. We know whats going on in the evolving world of workjust ask the 440,000 people we employ each year. Connecting with us means getting the support, guidance, and opportunities needed to take your career where you may have never imagined.About Kelly®At Kelly, were always thinking about whats next and advising job seekers on new ways of working to reach their full potential. In fact, were a leading advocate for temporary/nontraditional workstyles, because we believe they allow flexibility and tremendous growth opportunities that enable a better way to work and live. Connecting great people with great companies is what we do best, and our employment opportunities span a wide variety of workstyles, skill levels, and industries around the world.

Kelly is an equal opportunity employer committed to employing a diverse workforce, including, but not limited to, minorities, females, individuals with disabilities, protected veterans, sexual orientation, gender identity. Equal Employment Opportunity is The Law.]]","Place","PostalAddress","Country","US","Natick","MA",,"GeoCoordinates","42.2833","-71.35","Retail, Natick, MA - 1st shift",,,,,,,"https://www.glassdoor.com/job-listing/retail-natick-ma-1st-shift-kelly-services-JV_IC1154630_KO0,26_KE27,41.htm?jl=3539305674"
"Organization","https://media.glassdoor.com/sqll/2450445/jobot-squarelogo-1549553100554.png","Jobot","www.jobot.com","2020-04-20"," Jobot","5","3557519362","Commercial Litigation Partner for top mid-sized firms in Boston!This Jobot Job is hosted by: Jazmine BorquezAre you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume.Salary: $250,000 - $700,000A bit about us:Based in the Boston, MA, we practice at the highest level, with dominant strength in corporate, intellectual property, litigation, real estate and private client. We are actively looking for a Partner specializing in Commercial/Business litigation with a portable book of business to be in the forefront of cases of first impressions and contemporary issues in the business marketplace.If you are a Commercial Litigation Partner with an existing portable book of business, then please read on.Why join us? Competitive Base Salary! Extremely Competitive Benefits Package! Flexible Work Hours! Dynamic and varied commercial case load! Temporary Remote !Job DetailsIs your background a fit? Apply if you meet this criteria:JD from ABA-approved law school, State bar license in Massachusetts, and the following...  Over 7+ years experience in commercial litigation required  Portable book of business of at least $700,000 or more a MUST!  Writing sample / prepared business plan required  Must be comfortable in an entrepreneurial environmentInterested in hearing more? Easy Apply now by clicking the ""Apply Now"" button.","Place","PostalAddress","Country","US","Boston","MA",,"GeoCoordinates","42.3583","-71.0603","Partner - Commercial Litigation Attorney",,,,,,,"https://www.glassdoor.com/job-listing/partner-commercial-litigation-attorney-jobot-JV_IC1154532_KO0,38_KE39,44.htm?jl=3557519362"
"Organization","https://media.glassdoor.com/sqll/27951/marcum-and-kliegman-squarelogo-1389291506467.png","Marcum LLP","www.marcumllp.com","2020-04-09"," Marcum LLP","3.5","3365058390","Vacancy Name Tax Senior-Boston 
Vacancy No VN285 
Education Level Bachelor's Degree 
Experience Level 3 years 
Employment Type Employee 
Duration 
Applications Close Date 
Full-Time/Part-Time Full-Time 
Regular/Temporary Regular 
Department Name Tax & Business Services 
Work Location Boston, MA 
Job Posting Responsibilities  Marcum LLP is an Equal Opportunity Employer

Marcum LLP does not discriminate on the basis of race, ancestry, national origin, color, religion, gender, age, marital status, sexual orientation, disability, veteran status, or any other protected classification under the law. 

 
Job Posting Description  Marcum LLP is seeking Tax Seniors to join our growing and well-established national firm in our Boston office. The position requires a high-energy, experienced professional, with strong interpersonal and supervisory skills.

Our growing practice provides tremendous career opportunities in an environment of the highest ethical standards and professionalism. We are committed to practicing work/life balance and offer extremely competitive salary and benefit packages.

Responsibilities


Interact closely with clients to provide innovative business, tax planning, consulting and compliance services in a timely and effective mannerPrepare and review federal and state corporate, individual, and partnership returns, including exercising professional judgment with respect to issue identification to develop solutionsSupervisor and help drive the success of multiple engagements in corporate, partnership and individual taxationEnsure complete client satisfaction through open communication, managing and meeting deadlines, and proactively sharing tax saving strategiesWork closely with Partners, Senior Managers, Managers, and staff on client management, professional development, and business development activitiesSupervise, develop, train and mentor staff- including performance and engagement reviewsAttend professional development and continuing education sessions on a regular basisOther related duties as assigned


Qualifications


Bachelors or Masters degree in Accounting from an accredited college or university (minimum of 150 college credits required)Masters in Taxation is a plusMinimum 3+ years solid tax experience in public accountingCPA certification or working towards certification requiredAbility to problem solve and think creatively and logicallyDemonstrated ability to self-direct and effectively organize, priority, and manage multiple engagements under tight deadlinesOutstanding leadership, mentoring, and interpersonal skillsExcellent analytical, organization, and communication skills


#GD","Place","PostalAddress","Country","US","Boston","MA","02109","GeoCoordinates","42.3583","-71.0603","Tax Senior","MonetaryAmount","USD","QuantitativeValue","86706","73954","YEAR","https://www.glassdoor.com/job-listing/tax-senior-marcum-JV_IC1154532_KO0,10_KE11,17.htm?jl=3365058390"
"Organization","https://media.glassdoor.com/sqll/1564/kelly-services-squarelogo-1584409346713.png","Kelly","www.kellyservices.com","2020-04-14"," Kelly","3.4","3552888297","Our client, a Pharmaceutical Company, is currently seeking a Director/Senior Manager over the Global Market Research Division. This opportunity will start as a 6 month contract but will likely extended and/or convert to permanent. The position is located in Cambridge, MA.By working for our client, you will be exposed to a large global company (listed on the NYSE), work in a fast paced corporate environment and be an integral part of the Global Market Research Team.

In addition to working with the world’s most recognized and trusted name in staffing, Kelly employees can expect:



	Competitive pay

Paid holidays

Year-end bonus program

Recognition and incentive programs

Access to continuing education via the Kelly Learning Center

The hours for this position are as follows:



	Responsibilities will be outside the normal 9am-5pm working hours due to Global/International communication

Your responsibilities will include (but not limited to):

This position will be responsible to execute primary market research for Global Oncology Brands, pipeline and BD that will include integration of Global Forecasting, and Competitive Intelligence Insights to drive brand value and competitiveness in the markets.



	Collaborate with Integrated Insights Leads for TAs to understand insights requirement and to design forecasting model methodologies including commercial rationale and assumptions

Drive the Global Analytics for the strategic Brands, products at launch, pipeline candidates in the respective areas

Support Lead countries/regions with an expertise in Forecasting, MR and CI including coaching and sharing Global sources and techniques

Fully leverage all market, competitor and product information to produce objective and actionable insights of market drivers, the competitive environment, promotional and treatment trends with key customer types

Conduct primary and secondary market research using the best methodologies and techniques in market research

Provide queries and reports to deliver insight on current market conditions and forecast future market trends

Develop and administer dashboards for newly launched and key company’s Brands and regions

**Important information: This position is recruited for by a remote Kelly office, not your local Kelly branch. If you have questions about the position or are interested please email a word copy of your resume to kaif941@kellyservices.com.Why Kelly®?As a worker today, its up to you to take charge of your career and look for opportunities to learn, grow, and achieve your potential. Helping you find whats next is what were all about. We know whats going on in the evolving world of workjust ask the nearly 500,000 people we employ each year. Connecting with us means getting the support, guidance, and opportunities needed to take your career where you may have never imagined.About Kelly®At Kelly, were always thinking about whats next and advising job seekers on new ways of working to reach their full potential. In fact, were a leading advocate for temporary/nontraditional workstyles, because we believe they allow flexibility and tremendous growth opportunities that enable a better way to work and live. Connecting great people with great companies is what we do best, and our employment opportunities span a wide variety of workstyles, skill levels, and industries around the world.

Kelly is an equal opportunity employer committed to employing a diverse workforce, including, but not limited to, minorities, females, individuals with disabilities, protected veterans, sexual orientation, gender identity. Equal Employment Opportunity is The Law.

#KellyGTS]]","Place","PostalAddress","Country","US","Cambridge","MA",,"GeoCoordinates","42.375","-71.1061","Market Research Director",,,,,,,"https://www.glassdoor.com/job-listing/market-research-director-kelly-JV_IC1154545_KO0,24_KE25,30.htm?jl=3552888297"
"Organization","https://media.glassdoor.com/sqll/1564/kelly-services-squarelogo-1584409346713.png","Kelly","www.kellyservices.com","2020-04-18"," Kelly","3.4","3555982587","Title: Medical DirectorLocation: Cambridge, MA 02142

Duration: 6 months contract; possibly longer for the right candidate

Compensation: $90.00 to $110.00 per hour; depending on experience

Responsible for global pharmacovigilance for investigational and marketed products including review and analysis of safety data, the identification and investigation of safety signals, management of benefit-risk profile for assigned compounds and products. Responsible for keeping upper management informed of safety issues and may work with clinical programs as medical advisor.

The successful candidate will demonstrate the flexibility and capability to function at a high level across multiple disease areas (primarily, neurodegenerative diseases: Parkinson’s disease and amyotrophic lateral sclerosis) and will be comfortable working in an entrepreneurial environment to advance the safety and biological understanding of compounds through life cycle.

• Manage safety surveillance for assigned compounds / products

• Manage collection, in cooperation with a PV scientist, of current data for safety signaling and identify and investigate safety signals

• Conduct analysis of safety data.

• Ensure adequacy of recording, summarizing, and handling of adverse events for investigational and/or marketed products including decisions on seriousness, expectedness, and causality.

• Provide safety strategic leadership for clinical development programs / program teams

• Integrate the safety scientific component to build a strategic framework for clinical development plans.

• Develop and maintain relationships with program counterparts in Clinical Development, Pre- Clinical Safety, Research, Regulatory, Clinical Operations, Clinical Pharmacology, Quantitative Sciences, Translational Sciences, Worldwide Medical.

• Ensure the accurate and timely completion and reporting of periodic and expedited safety reports, in compliance with internal timeframes and timeframes dictated by regulatory authorities.

• If applicable, manage Medical Director(s) and Associate Medical Director(s) overseeing their activities for assigned compounds / products.

Qualifications:

• Minimum 3 years of experience in drug safety.

• Knowledge of pre- and post- marketing US and EU regulations

• Knowledge of clinical pharmacology highly desirable.

• Demonstrated strategic and critical thinking.

• Excellent communication skills (oral and written) and excellent organizational skills.

• The ability to lead directly and by influence, including strong problem solving, conflict resolution, and analytical skills.

• Demonstrated sense of urgency and accountability for both individual and team-owned work products.

• Excellent communication skills (oral and written) and excellent organizational skills.

• Demonstrated ability to work in an entrepreneurial cultureWhy Kelly®?As a worker today, its up to you to take charge of your career and look for opportunities to learn, grow, and achieve your potential. Helping you find whats next is what were all about. We know whats going on in the evolving world of workjust ask the nearly 500,000 people we employ each year. Connecting with us means getting the support, guidance, and opportunities needed to take your career where you may have never imagined.About Kelly®At Kelly, were always thinking about whats next and advising job seekers on new ways of working to reach their full potential. In fact, were a leading advocate for temporary/nontraditional workstyles, because we believe they allow flexibility and tremendous growth opportunities that enable a better way to work and live. Connecting great people with great companies is what we do best, and our employment opportunities span a wide variety of workstyles, skill levels, and industries around the world.

Kelly is an equal opportunity employer committed to employing a diverse workforce, including, but not limited to, minorities, females, individuals with disabilities, protected veterans, sexual orientation, gender identity. Equal Employment Opportunity is The Law.

#KellyGTS]]","Place","PostalAddress","Country","US","Cambridge","MA",,"GeoCoordinates","42.375","-71.1061","Medical Director",,,,,,,"https://www.glassdoor.com/job-listing/medical-director-kelly-JV_IC1154545_KO0,16_KE17,22.htm?jl=3555982587"
"Organization","https://media.glassdoor.com/sqll/1564/kelly-services-squarelogo-1584409346713.png","Kelly Services","www.kellyservices.com","2020-04-01"," Kelly Services","3.4","3544208045","Kelly Services is seeking an Oracle EBS functional Consultant (Finance) role for a multinational biotechnology company located in Cambridge, MA.Job Title: Oracle EBS functional Consultant (Finance) 

Location: Remote start, then Cambridge, MA, 02142

Type: W2 Assignment

Length: Start with 06 months (Long term Assignment)

Pay rate: $70 - $86 per hour

Job Description:

This position will drive financial systems solutions across the global ERP platform. It will require an individual who is focused on building strong partnerships and delivering the best possible outcomes to their stakeholders. They must be process oriented, with the ability to assess both technical and functional considerations and apply that accordingly. The ideal candidate should possess an accomplished track record combined with the tenacity, self-confidence and proven ability to continually grow and contribute to a global business. She/he must feel comfortable working in, as well as embracing, an environment that is both changing and challenging. The ideal candidate will be a self-motivated, team player who will bring instant credibility with demonstrated ability to communicate across all levels of the organization. She/he must be technically astute with the ability to troubleshoot complex applications with multiple integrations. She/he must be a “quick read” in regard to new concepts and technologies.

Key Responsibilities:

• Partner with business, technical development, app admin teams for GAP analysis, business requirements, technical development, patch application and ensuring successful delivery of Finance projects

• Ensure processes are continuously followed and refined to maintain stability - execute all activities following organizational controls and processes (i.e. software development life-cycle (SDLC), change management, etc)

• Collaborate across the global IT Finance team and IT Supply Chain on all process, support, delivery, etc.

• Execute technical activities such as system configuration, data extract/load, report development, etc.

• Business partner, representing IT Finance, and contribute to ensuring successful implementation of financial projects.

• Participate in estimation and sizing of potential efforts.

• Assist in the process to educate and train local finance user community on IT Finance applications

At Biogen we focus not only on results but also on how we achieve our success. As part of our Culture of Excellence we stress the value of collaboration as we strive to Care Deeply, Work Fearlessly, and Change Lives.

The successful candidate will demonstrate the following qualifications:

• At least 6 years of experience working hands-on and leading efforts involving Oracle EBS Finance applications 6+ years IT/Industry Experience

• Techno-functional experience in several Oracle EBS (R12) finance data architectures, OPM Costing a must

• Oracle SQL knowledge

• Integration experience, using APIs & XML templates

• Working knowledge of Oracle supply chain, Oracle process manufacturing modules is preferred

• Thorough understanding of technical and functional aspects of Oracle EBS Order-to-Cash and Cost Accounting

• Has the ability to work with users of all levels to identify requirements and deliver timely results.

• Ability to analyze business processes and translate business needs into requirements and solution design documents. Must be able to resolve business process gaps using standard software functionality.

• Strong understanding of information systems, business processes and measures of success

• Proven commitment to customer care, system availability, reliability and issue resolution. This can include off-hours and on-call support to resolve system incidents

• Analytical/Creative Problem Solving

• Knowledge in Data Analytics tools such as Tableau is a plus

• Strong written and verbal communication skills

• Flexibility to work independently with minimal supervision, or collaborate on a multi-disciplinary teams

• Solid understanding of the Software Development Life Cycle desired

• Experience in a biotechnology/pharmaceutical company preferred and is a definite plus

• Prior experience in a SOX environment preferred and is a definite plus

Education

• Bachelors or Master’s degree in Business, Computer Science, or related field

*** If this position may be interested to you, please email me back at somp767@kellyservices.com (with your most up to date resume in word format) and advise the best time and number at which you can be reached ****

Thanks

Soma Patanaik

Professional Technical Recruiter

Kelly Services, Inc

Somp767@kellyservices.com

Ph no- 630-270-7630Why Kelly®?As a worker today, its up to you to take charge of your career and look for opportunities to learn, grow, and achieve your potential. Helping you find whats next is what were all about. We know whats going on in the evolving world of workjust ask the nearly 500,000 people we employ each year. Connecting with us means getting the support, guidance, and opportunities needed to take your career where you may have never imagined.About Kelly®At Kelly, were always thinking about whats next and advising job seekers on new ways of working to reach their full potential. In fact, were a leading advocate for temporary/nontraditional workstyles, because we believe they allow flexibility and tremendous growth opportunities that enable a better way to work and live. Connecting great people with great companies is what we do best, and our employment opportunities span a wide variety of workstyles, skill levels, and industries around the world.

Kelly is an equal opportunity employer committed to employing a diverse workforce, including, but not limited to, minorities, females, individuals with disabilities, protected veterans, sexual orientation, gender identity. Equal Employment Opportunity is The Law.

#KellyGTS]]","Place","PostalAddress","Country","US","Cambridge","MA",,"GeoCoordinates","42.375","-71.1061","Urgent Need! -Oracle Finance functional Consultant",,,,,,,"https://www.glassdoor.com/job-listing/urgent-need-oracle-finance-functional-consultant-kelly-services-JV_IC1154545_KO0,48_KE49,63.htm?jl=3544208045"
"Organization","https://media.glassdoor.com/sqll/130043/boston-conservatory-squarelogo-1496826363142.png","Boston Conservatory",,"2020-04-09"," Boston Conservatory","4.5","3490137062","Job Description:
COVID-19 Hiring Update: Please note we have paused hiring for this position until further notice. However, we encourage you to submit your application, resume and cover letter. Once recruiting resumes, we will contact those applicants whose skills and experience closely match the requirements of the positionThe Division of Student Affairs, Diversity and Inclusion (SADI) is made up of departments and services that work together to provide support across the areas of student life that augment academic learning and to engage students in Berklee’s vibrant musical community.
The Graduate Assistant (GA) for Assessment, reporting to the Manager, Student Affairs Administration and Assessment, will support assessment efforts within the division of Student Affairs, Diversity, and Inclusion.
GENERAL RESPONSIBILITIES:

Assist in the implementation of assessments, including data collection, analysis, reporting, and presentations that measure co-curricular learning and the impact of SADI programming; Develop publicity pieces directed at students, such as posters or flyers, to help us share results about interesting data points;Assist in the design and implementation of training/capacity building activities related to assessment; Help manage an assessment calendar and shared resources drive; Ensure that individuals and departments are updating shared repository of assessment efforts;Perform best practice research; Participate in meetings, trainings and professional development opportunities as directed; Assist with the supervision of student workers; andPerform other duties as assigned or required to meet Student Affairs, Diversity, and Inclusion and College goals and objectives. 

MINIMUM QUALIFICATIONS:

Bachelor’s Degree Acceptance and enrollment in a graduate program; Knowledge and understanding of research methodologies; both qualitative and quantitative; Ability to synthesize information and write reports;Ability to participate as a positive team player; Strong organizational and communication skills; Knowledge and understanding of diversity and an ability to work effectively with a wide variety of people. 

PREFERRED QUALIFICATIONS:

Experience working in higher education.

Applicants who are both interested and qualified should submit the following materials:

• Cover letter that addresses the applicant’s capabilities and experiences.

• A resume or CV.

Currently enrolled Berklee students may not apply for staff or faculty positions.

The above information on this position description has been designed to indicate the general nature and level of work performed by individuals within this classification. It is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities, and qualifications required of employees assigned to this job. Requirements are subject to possible modification to reasonably accommodate qualified individuals with disabilities. This document does not create an employment contract, implied or otherwise, other than an “at will” employment relationship.

External and internal applicants, as well as position incumbents who become disabled as defined under the Americans With Disabilities Act, must be able to perform the essential job functions (as listed) either unaided or with the assistance of a reasonable accommodation to be determined by management on a case-by-case basis.

Incomplete applications will not be considered. The position will remain open for applications until filled.

Berklee is committed to increasing the diversity of the college community and the curriculum. Candidates who can contribute to that goal are encouraged to apply and to identify their strengths in this area.Employee Type:Temporary (Fixed Term)","Place","PostalAddress","Country","US","Boston","MA",,"GeoCoordinates","42.3583","-71.0603","Student Enrollment & Engagement: Graduate Assistant, Student Affairs",,,,,,,"https://www.glassdoor.com/job-listing/student-enrollment-engagement-graduate-assistant-student-affairs-boston-conservatory-JV_IC1154532_KO0,64_KE65,84.htm?jl=3490137062"
"Organization","https://media.glassdoor.com/sqll/27951/marcum-and-kliegman-squarelogo-1389291506467.png","Marcum LLP","www.marcumllp.com","2020-04-20"," Marcum LLP","3.5","3450380501","Vacancy Name Assurance Senior 
Vacancy No VN276 
Education Level Bachelor's Degree 
Experience Level 3 years 
Employment Type Employee 
Duration 
Applications Close Date 
Full-Time/Part-Time Full-Time 
Regular/Temporary Regular 
Department Name Assurance Services 
Work Location Boston, MA 
Job Posting Responsibilities  Marcum LLP is an Equal Opportunity Employer

Marcum LLP does not discriminate on the basis of race, ancestry, national origin, color, religion, gender, age, marital status, sexual orientation, disability, veteran status, or any other protected classification under the law. 

 
Job Posting Description  Marcum LLP is actively looking for Assurance Seniors to join our growing and well-established national firm in our Boston office. The position requires high-energy, experienced audit professional with strong interpersonal and supervisory skills.

Assurance Seniors will be responsible for performing engagement field worked under the engagement Manager while overseeing engagement staff accounts. Responsible for conducting several client engagements simultaneously, while working under the direction of a partner or manager. Oversee staff during audit engagement. Train Interns through Seniors. Meet billable hour and annual CPA requirements.

Responsibilities


Coordinate various phases of engagements, budget time and expenses, monitor actual performance against budget, review work papers for accuracy and completeness, and review financial statements for suitability of presentation and adequacy of disclosures.Oversee audit planning, field work, and audit reporting; prepare reports, and communicate findings and recommendations to management.Responsible for the daily supervision and development of assurance staff.Monitor actual time incurred and analyze actual time versus budgeted time.Ensure engagement manager and partner is updated timely on all aspects of the engagement.Take full ownership and responsibility for all aspects of the assurance engagement from planning, to report issuance, to closing the binder.Perform technical research as required.Communicate effectively with all levels intern - partner as well as engagement details with clients.Recognize extended services opportunities.Cultivate effective relationships with client and staff.Keep current on professional pronouncements.Participate on Level Training for junior staff.Proactively and effectively participate in performance management processes.Practice development (recommended).


Qualifications


MA/BS/MS in Accounting from an accredited college or university (minimum of 150 college credits)Must be a CPA or be eligible to sit for the CPA exam.3+ years of relevant public accounting experience.Basic technology skills with proficiency in Excel, Word & PowerPoint required.Must have strong written and verbal communication skills and be able to listen effectively.Work well under pressure and with a team; able to meat deadlines with accuracy.Excelled analytical, organization and problem solving abilities are a must.Ability to work independently and exercise professional judgment while applying specialized proficiencies of a trained accountant.Team player with desire to be an active participant within the organization.Flexibility and openness to work on a variety of assignments; able to multi-task.Ability to learn processes quickly and be able to apply to jobs.Have a strong desire to maintain customer service approach focused on exceeding expectations in all areas.


#GD","Place","PostalAddress","Country","US","Boston","MA","02109","GeoCoordinates","42.3583","-71.0603","Assurance Senior","MonetaryAmount","USD","QuantitativeValue","76914","65418","YEAR","https://www.glassdoor.com/job-listing/assurance-senior-marcum-JV_IC1154532_KO0,16_KE17,23.htm?jl=3450380501"
"Organization","https://media.glassdoor.com/sqll/306241/beacon-hill-staffing-group-squarelogo-1571752962243.png","Beacon Hill Staffing Group","www.beaconhillstaffing.com","2020-04-22"," Beacon Hill Staffing Group","4.5","3538664025","We are working with a privately-held pharmaceutical company whose lead program is in late stage preclinical studies. The attorney's key responsibilities will be to manage the patent portfolio, supervise outside counsel, manage IP contracts, assist with drafting applications, and work closely with the scientists and R&D.

The ideal candidate will have the following:

MS/PhD Chem or Biochem; JD required4 plus years of patent experienceRegistered to practice before the USPTOSmall molecule experienceSolid contract drafting and negotiation experienceExcellent analytical and communication skillsStrong organizational skills

Find Us on Facebook!

Follow BeaconHillLegal on Twitter!

Beacon Hill is an Equal Opportunity Employer that values the strength diversity brings to the workplace. Individuals with Disabilities and Protected Veterans are encouraged to apply.

Company Profile:

Founded by industry leaders to set a new standard in search, career placement and flexible staffing, we deliver coordinated staffing solutions with unparalleled service, a commitment to project completion and success and a passion for innovation, creativity and continuous improvement.

Our niche brands provide direct hire, executive search, temporary staffing, contract consulting and temp/contract-to-hire solutions to emerging growth companies and the Fortune 500 across market sectors, career specialties/disciplines and industries. Over time, office locations, specialty practice areas and service offerings will be added to address ever changing constituent needs.

Learn more about Beacon Hill Staffing Group and our specialty divisions, Beacon Hill Associates, Beacon Hill Financial, Beacon Hill HR, Beacon Hill Legal, Beacon Hill Pharma and Beacon Hill Technologies by visiting www.beaconhillstaffing.com.

We look forward to working with you.

Beacon Hill. Employing the Future (TM)","Place","PostalAddress","Country","US","Boston","MA","02117","GeoCoordinates","42.3422","-71.0733","Intellectual Property Counsel",,,,,,,"https://www.glassdoor.com/job-listing/intellectual-property-counsel-beacon-hill-staffing-group-JV_IC1154532_KO0,29_KE30,56.htm?jl=3538664025"
